,timestamp,quality_temp,temp_c,humidity_pct,quality_precip_cloudiness,precip_mm,precip_indicator,precip_type,quality_solar,atm_radiation_Jcm2,diffuse_solar_Jcm2,global_solar_Jcm2,sunshine_duration_min,zenith_angle_deg,local_solar_time,quality_wind,wind_speed_ms,wind_dir_deg,quality_precip,cloud_measure_type,cloud_cover_8ths
1754,2024-06-04 02:00:00,3,10.4,89.0,,,,,1.0,89.0,0.0,0.0,0.0,99.78,2024060403:00,10.0,1.0,260.0,3.0,   I,8.0
1755,2024-06-04 03:00:00,3,10.3,91.0,,,,,1.0,88.0,0.0,0.0,0.0,93.53,2024060404:00,10.0,2.2,220.0,3.0,   I,8.0
1756,2024-06-04 04:00:00,3,10.5,85.0,,,,,1.0,89.0,8.0,9.0,0.0,85.92,2024060405:00,10.0,1.9,240.0,3.0,   I,8.0
1757,2024-06-04 05:00:00,3,11.2,84.0,,,,,1.0,91.0,25.0,62.0,48.0,77.35,2024060406:00,10.0,1.1,240.0,3.0,   I,8.0
1758,2024-06-04 06:00:00,3,11.7,82.0,,,,,1.0,87.0,32.0,125.0,60.0,68.15,2024060407:00,10.0,1.4,220.0,3.0,   I,8.0
1759,2024-06-04 07:00:00,3,13.0,78.0,,,,,1.0,86.0,39.0,185.0,60.0,58.66,2024060408:00,10.0,1.7,220.0,3.0,   I,8.0
1760,2024-06-04 08:00:00,3,14.4,70.0,,,,,1.0,95.0,55.0,222.0,57.0,49.25,2024060409:00,10.0,2.5,180.0,3.0,   I,8.0
1761,2024-06-04 09:00:00,3,15.2,66.0,,,,,1.0,105.0,121.0,284.0,50.0,40.45,2024060410:00,10.0,2.6,210.0,3.0,   I,8.0
1762,2024-06-04 10:00:00,3,16.0,65.0,,,,,1.0,105.0,125.0,254.0,42.0,33.12,2024060411:00,10.0,2.3,200.0,3.0,   I,8.0
1763,2024-06-04 11:00:00,3,16.9,59.0,,,,,1.0,101.0,78.0,317.0,54.0,28.69,2024060412:00,10.0,1.3,170.0,3.0,   I,8.0
1764,2024-06-04 12:00:00,3,17.0,60.0,,,,,1.0,105.0,93.0,319.0,56.0,28.68,2024060413:00,10.0,1.8,170.0,3.0,   I,8.0
1765,2024-06-04 13:00:00,3,18.5,52.0,,,,,1.0,107.0,93.0,291.0,55.0,33.1,2024060414:00,10.0,2.3,140.0,3.0,   I,8.0
1766,2024-06-04 14:00:00,3,19.4,50.0,,,,,1.0,110.0,103.0,210.0,44.0,40.43,2024060415:00,10.0,2.4,140.0,3.0,   I,7.0
1767,2024-06-04 15:00:00,3,19.4,55.0,,,,,1.0,111.0,83.0,198.0,48.0,49.23,2024060416:00,10.0,2.8,210.0,3.0,   I,7.0
1768,2024-06-04 16:00:00,3,19.0,54.0,,,,,1.0,119.0,79.0,103.0,15.0,58.63,2024060417:00,10.0,3.0,210.0,3.0,   I,7.0
1769,2024-06-04 17:00:00,3,19.2,60.0,,,,,1.0,128.0,47.0,48.0,0.0,68.11,2024060418:00,10.0,3.5,230.0,3.0,   I,7.0
1770,2024-06-04 18:00:00,3,19.3,60.0,,,,,1.0,129.0,28.0,30.0,1.0,77.3,2024060419:00,10.0,3.3,250.0,3.0,   I,7.0
1771,2024-06-04 19:00:00,3,18.0,68.0,,,,,1.0,122.0,10.0,10.0,0.0,85.87,2024060420:00,10.0,2.1,250.0,3.0,   I,8.0
1772,2024-06-04 20:00:00,3,17.7,67.0,,,,,1.0,124.0,0.0,0.0,0.0,93.46,2024060421:00,10.0,1.6,220.0,3.0,   I,8.0
1773,2024-06-04 21:00:00,3,14.7,80.0,,,,,1.0,110.0,0.0,0.0,0.0,99.7,2024060422:00,10.0,1.5,220.0,3.0,   I,7.0
1774,2024-06-04 22:00:00,3,13.4,87.0,,,,,1.0,106.0,0.0,0.0,0.0,104.18,2024060423:00,10.0,2.0,230.0,3.0,   I,7.0
1775,2024-06-04 23:00:00,3,13.5,87.0,,,,,1.0,102.0,0.0,0.0,0.0,106.53,2024060500:00,10.0,2.9,220.0,3.0,   I,8.0
1776,2024-06-05 00:00:00,3,16.2,71.0,,,,,1.0,116.0,0.0,0.0,0.0,106.52,2024060501:00,10.0,3.3,230.0,3.0,   I,8.0
1777,2024-06-05 01:00:00,3,14.9,82.0,,,,,1.0,113.0,0.0,0.0,0.0,104.17,2024060502:00,10.0,4.4,240.0,3.0,   I,8.0
1778,2024-06-05 02:00:00,3,14.0,90.0,,,,,1.0,121.0,0.0,0.0,0.0,99.68,2024060503:00,10.0,4.5,230.0,3.0,   I,7.0
1779,2024-06-05 03:00:00,3,13.7,89.0,,,,,1.0,127.0,0.0,0.0,0.0,93.43,2024060504:00,10.0,5.8,250.0,3.0,   I,7.0
1780,2024-06-05 04:00:00,3,13.5,87.0,,,,,1.0,128.0,2.0,2.0,0.0,85.84,2024060505:00,10.0,5.7,250.0,3.0,   I,8.0
1781,2024-06-05 05:00:00,3,13.4,87.0,,,,,1.0,125.0,15.0,15.0,0.0,77.26,2024060506:00,10.0,4.8,250.0,3.0,   I,8.0
1782,2024-06-05 06:00:00,3,13.5,86.0,,,,,1.0,125.0,34.0,34.0,0.0,68.07,2024060507:00,10.0,4.2,240.0,3.0,   I,8.0
1783,2024-06-05 07:00:00,3,13.2,89.0,3.0,0.0,1.0,,1.0,119.0,91.0,115.0,16.0,58.58,2024060508:00,10.0,3.9,240.0,3.0,   I,7.0
1784,2024-06-05 08:00:00,3,14.3,83.0,3.0,0.0,1.0,,1.0,122.0,113.0,160.0,33.0,49.17,2024060509:00,10.0,3.8,230.0,3.0,   I,7.0
1785,2024-06-05 09:00:00,3,14.2,85.0,3.0,0.2,1.0,,1.0,129.0,99.0,133.0,13.0,40.36,2024060510:00,10.0,3.1,280.0,3.0,   I,8.0
1786,2024-06-05 10:00:00,3,14.7,81.0,3.0,0.1,1.0,,1.0,131.0,66.0,67.0,0.0,33.02,2024060511:00,10.0,4.0,270.0,3.0,   I,7.0
1787,2024-06-05 11:00:00,3,13.9,93.0,3.0,0.1,1.0,,1.0,130.0,101.0,102.0,0.0,28.58,2024060512:00,10.0,3.7,270.0,3.0,   I,8.0
1788,2024-06-05 12:00:00,3,14.3,87.0,3.0,0.0,0.0,,1.0,130.0,107.0,108.0,0.0,28.58,2024060513:00,10.0,4.0,270.0,3.0,   I,8.0
1789,2024-06-05 13:00:00,3,13.7,82.0,3.0,0.0,0.0,,1.0,131.0,78.0,79.0,0.0,33.0,2024060514:00,10.0,3.4,260.0,3.0,   I,8.0
1790,2024-06-05 14:00:00,3,13.2,88.0,3.0,0.2,1.0,,1.0,130.0,72.0,73.0,0.0,40.34,2024060515:00,10.0,3.1,240.0,3.0,   I,8.0
1791,2024-06-05 15:00:00,3,14.8,77.0,3.0,0.0,1.0,,1.0,128.0,75.0,77.0,0.0,49.15,2024060516:00,10.0,3.4,250.0,3.0,   I,7.0
1792,2024-06-05 16:00:00,3,15.2,72.0,3.0,0.0,0.0,,1.0,130.0,44.0,45.0,0.0,58.55,2024060517:00,10.0,4.1,280.0,3.0,   I,7.0
1793,2024-06-05 17:00:00,3,15.4,70.0,3.0,0.0,0.0,,1.0,133.0,40.0,40.0,0.0,68.03,2024060518:00,10.0,2.8,280.0,3.0,   I,7.0
1794,2024-06-05 18:00:00,3,13.7,79.0,3.0,0.0,0.0,,1.0,128.0,21.0,22.0,0.0,77.22,2024060519:00,10.0,2.7,290.0,3.0,   I,7.0
1795,2024-06-05 19:00:00,3,13.2,86.0,3.0,0.0,1.0,,1.0,122.0,15.0,15.0,0.0,85.78,2024060520:00,10.0,3.0,290.0,3.0,   I,7.0
1796,2024-06-05 20:00:00,3,11.2,95.0,3.0,0.0,0.0,,1.0,120.0,0.0,0.0,0.0,93.37,2024060521:00,10.0,2.4,290.0,3.0,   I,7.0
1797,2024-06-05 21:00:00,3,10.2,97.0,3.0,0.0,0.0,,1.0,106.0,0.0,0.0,0.0,99.6,2024060522:00,10.0,2.3,280.0,3.0,   I,3.0
1798,2024-06-05 22:00:00,3,9.4,94.0,3.0,0.0,0.0,,1.0,103.0,0.0,0.0,0.0,104.08,2024060523:00,10.0,1.5,270.0,3.0,   I,7.0
1799,2024-06-05 23:00:00,3,8.3,95.0,3.0,0.0,0.0,,1.0,,0.0,0.0,0.0,106.42,2024060600:00,10.0,0.6,230.0,3.0,   I,8.0
1800,2024-06-06 00:00:00,3,8.0,98.0,3.0,0.0,0.0,,1.0,101.0,0.0,0.0,0.0,106.42,2024060601:00,10.0,0.8,310.0,3.0,   I,5.0
1801,2024-06-06 01:00:00,3,7.3,99.0,3.0,0.0,0.0,,1.0,113.0,0.0,0.0,0.0,104.06,2024060602:00,10.0,0.3,80.0,3.0,   I,7.0
1802,2024-06-06 02:00:00,3,7.2,98.0,3.0,0.0,0.0,,1.0,116.0,0.0,0.0,0.0,99.59,2024060603:00,10.0,0.7,40.0,3.0,   I,5.0
1803,2024-06-06 03:00:00,3,6.6,98.0,3.0,0.0,0.0,,1.0,116.0,0.0,0.0,0.0,93.35,2024060604:00,10.0,0.6,70.0,3.0,   I,5.0
1804,2024-06-06 04:00:00,3,5.9,98.0,3.0,0.0,0.0,,1.0,120.0,5.0,6.0,0.0,85.75,2024060605:00,10.0,0.8,80.0,3.0,   I,7.0
1805,2024-06-06 05:00:00,3,7.2,95.0,3.0,0.0,0.0,,1.0,122.0,18.0,19.0,0.0,77.19,2024060606:00,10.0,0.8,70.0,3.0,   I,8.0
1806,2024-06-06 06:00:00,3,9.2,84.0,3.0,0.0,0.0,,1.0,122.0,46.0,46.0,0.0,68.0,2024060607:00,10.0,1.0,80.0,3.0,   I,7.0
1807,2024-06-06 07:00:00,3,12.0,75.0,3.0,0.0,0.0,,1.0,122.0,64.0,65.0,0.0,58.51,2024060608:00,10.0,1.5,80.0,3.0,   I,8.0
1808,2024-06-06 08:00:00,3,14.8,69.0,3.0,0.0,0.0,,1.0,120.0,106.0,108.0,0.0,49.1,2024060609:00,10.0,2.9,170.0,3.0,   I,8.0
1809,2024-06-06 09:00:00,3,16.0,63.0,3.0,0.0,0.0,,1.0,112.0,134.0,222.0,28.0,40.28,2024060610:00,10.0,4.7,230.0,3.0,   I,8.0
1810,2024-06-06 10:00:00,3,17.8,54.0,3.0,0.0,0.0,,1.0,98.0,72.0,277.0,52.0,32.93,2024060611:00,10.0,6.2,250.0,3.0,   I,8.0
1811,2024-06-06 11:00:00,3,18.5,57.0,3.0,0.0,0.0,,1.0,102.0,62.0,288.0,55.0,28.48,2024060612:00,10.0,5.8,250.0,3.0,   I,8.0
1812,2024-06-06 12:00:00,3,18.0,54.0,3.0,0.0,0.0,,1.0,112.0,75.0,300.0,54.0,28.48,2024060613:00,10.0,5.6,260.0,3.0,   I,7.0
1813,2024-06-06 13:00:00,3,19.7,46.0,3.0,0.0,0.0,,1.0,121.0,97.0,249.0,44.0,32.91,2024060614:00,10.0,5.2,260.0,3.0,   I,2.0
1814,2024-06-06 14:00:00,3,19.5,40.0,3.0,0.0,0.0,,1.0,119.0,86.0,232.0,46.0,40.26,2024060615:00,10.0,6.2,260.0,3.0,   I,0.0
1815,2024-06-06 15:00:00,3,18.7,38.0,3.0,0.0,0.0,,1.0,115.0,77.0,219.0,52.0,49.07,2024060616:00,10.0,5.5,270.0,3.0,   I,1.0
1816,2024-06-06 16:00:00,3,18.3,37.0,3.0,0.0,0.0,,1.0,110.0,51.0,156.0,53.0,58.48,2024060617:00,10.0,4.5,280.0,3.0,   I,4.0
1817,2024-06-06 17:00:00,3,18.2,38.0,3.0,0.0,0.0,,1.0,106.0,30.0,119.0,60.0,67.96,2024060618:00,10.0,3.6,280.0,3.0,   I,1.0
1818,2024-06-06 18:00:00,3,17.4,42.0,3.0,0.0,0.0,,1.0,105.0,23.0,60.0,52.0,77.14,2024060619:00,10.0,2.8,290.0,3.0,   I,2.0
1819,2024-06-06 19:00:00,3,15.7,54.0,3.0,0.0,0.0,,1.0,109.0,12.0,15.0,20.0,85.7,2024060620:00,10.0,2.2,290.0,3.0,   I,0.0
1820,2024-06-06 20:00:00,3,12.6,70.0,3.0,0.0,0.0,,1.0,106.0,0.0,0.0,0.0,93.28,2024060621:00,10.0,1.1,200.0,3.0,   I,0.0
1821,2024-06-06 21:00:00,3,10.9,77.0,3.0,0.0,0.0,,1.0,110.0,0.0,0.0,0.0,99.51,2024060622:00,10.0,0.7,280.0,3.0,   I,6.0
1822,2024-06-06 22:00:00,3,10.1,83.0,3.0,0.0,0.0,,1.0,104.0,0.0,0.0,0.0,103.98,2024060623:00,10.0,0.6,310.0,3.0,   I,2.0
1823,2024-06-06 23:00:00,3,8.8,86.0,3.0,0.0,0.0,,1.0,,0.0,0.0,0.0,106.32,2024060700:00,10.0,0.7,320.0,3.0,   I,8.0
1824,2024-06-07 00:00:00,3,7.7,91.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,106.32,2024060701:00,10.0,0.7,290.0,3.0,   I,8.0
1825,2024-06-07 01:00:00,3,7.2,94.0,3.0,0.0,0.0,,1.0,,0.0,0.0,0.0,103.97,2024060702:00,10.0,0.8,290.0,3.0,   I,7.0
1826,2024-06-07 02:00:00,3,6.6,97.0,3.0,0.0,0.0,,1.0,94.0,0.0,0.0,0.0,99.5,2024060703:00,10.0,0.4,290.0,3.0,   I,3.0
1827,2024-06-07 03:00:00,3,6.8,98.0,3.0,0.0,0.0,,1.0,93.0,0.0,0.0,0.0,93.26,2024060704:00,10.0,1.2,280.0,3.0,   I,6.0
1828,2024-06-07 04:00:00,3,6.4,97.0,3.0,0.0,0.0,,1.0,92.0,10.0,17.0,41.0,85.67,2024060705:00,10.0,1.6,280.0,3.0,   I,3.0
1829,2024-06-07 05:00:00,3,8.3,92.0,3.0,0.0,0.0,,1.0,87.0,24.0,64.0,60.0,77.11,2024060706:00,10.0,0.7,300.0,3.0,   I,6.0
1830,2024-06-07 06:00:00,3,8.9,86.0,3.0,0.0,0.0,,1.0,86.0,38.0,120.0,60.0,67.93,2024060707:00,10.0,1.0,270.0,3.0,   I,4.0
1831,2024-06-07 07:00:00,3,12.8,77.0,3.0,0.0,0.0,,1.0,88.0,44.0,181.0,60.0,58.44,2024060708:00,10.0,2.2,260.0,3.0,   I,1.0
1832,2024-06-07 08:00:00,3,15.8,58.0,3.0,0.0,0.0,,1.0,94.0,57.0,236.0,60.0,49.03,2024060709:00,10.0,3.0,250.0,3.0,   I,0.0
1833,2024-06-07 09:00:00,3,16.3,52.0,3.0,0.0,0.0,,1.0,104.0,94.0,226.0,44.0,40.2,2024060710:00,10.0,2.8,250.0,3.0,   I,2.0
1834,2024-06-07 10:00:00,3,16.3,48.0,3.0,0.0,0.0,,1.0,107.0,89.0,335.0,60.0,32.84,2024060711:00,10.0,2.8,260.0,3.0,   I,2.0
1835,2024-06-07 11:00:00,3,18.2,49.0,3.0,0.0,0.0,,1.0,107.0,92.0,284.0,50.0,28.39,2024060712:00,10.0,2.9,250.0,3.0,   I,6.0
1836,2024-06-07 12:00:00,3,17.5,40.0,3.0,0.0,0.0,,1.0,107.0,81.0,350.0,60.0,28.39,2024060713:00,10.0,2.3,250.0,3.0,   I,7.0
1837,2024-06-07 13:00:00,3,19.6,44.0,3.0,0.0,0.0,,1.0,109.0,78.0,326.0,60.0,32.83,2024060714:00,10.0,3.2,250.0,3.0,   I,1.0
1838,2024-06-07 14:00:00,3,19.3,44.0,3.0,0.0,0.0,,1.0,107.0,56.0,282.0,60.0,40.18,2024060715:00,10.0,3.3,260.0,3.0,   I,3.0
1839,2024-06-07 15:00:00,3,19.5,44.0,3.0,0.0,0.0,,1.0,108.0,58.0,232.0,59.0,49.0,2024060716:00,10.0,3.9,270.0,3.0,   I,6.0
1840,2024-06-07 16:00:00,3,18.8,42.0,3.0,0.0,0.0,,1.0,108.0,57.0,159.0,54.0,58.41,2024060717:00,10.0,3.6,260.0,3.0,   I,8.0
1841,2024-06-07 17:00:00,3,18.7,50.0,3.0,0.0,0.0,,1.0,119.0,52.0,55.0,1.0,67.89,2024060718:00,10.0,3.6,260.0,3.0,   I,8.0
1842,2024-06-07 18:00:00,3,17.9,47.0,3.0,0.0,0.0,,1.0,108.0,35.0,58.0,55.0,77.07,2024060719:00,10.0,3.0,280.0,3.0,   I,7.0
1843,2024-06-07 19:00:00,3,16.0,65.0,3.0,0.0,0.0,,1.0,103.0,11.0,16.0,25.0,85.63,2024060720:00,10.0,2.6,280.0,3.0,   I,3.0
1844,2024-06-07 20:00:00,3,13.0,75.0,3.0,0.0,0.0,,1.0,102.0,0.0,0.0,0.0,93.2,2024060721:00,10.0,1.2,280.0,3.0,   I,0.0
1845,2024-06-07 21:00:00,3,11.5,79.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,99.43,2024060722:00,10.0,1.0,280.0,3.0,   I,0.0
1846,2024-06-07 22:00:00,3,10.3,86.0,3.0,0.0,0.0,,1.0,98.0,0.0,0.0,0.0,103.89,2024060723:00,10.0,1.5,280.0,3.0,   I,2.0
1847,2024-06-07 23:00:00,3,9.1,90.0,3.0,0.0,0.0,,1.0,98.0,0.0,0.0,0.0,106.23,2024060800:00,10.0,1.5,270.0,3.0,   I,7.0
1848,2024-06-08 00:00:00,3,8.2,94.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,106.23,2024060801:00,10.0,1.2,260.0,3.0,   I,0.0
1849,2024-06-08 01:00:00,3,7.3,97.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,103.88,2024060802:00,10.0,1.5,280.0,3.0,   I,0.0
1850,2024-06-08 02:00:00,3,6.6,98.0,3.0,0.0,0.0,,1.0,93.0,0.0,0.0,0.0,99.41,2024060803:00,10.0,1.3,280.0,3.0,   I,0.0
1851,2024-06-08 03:00:00,3,6.2,96.0,3.0,0.0,0.0,,1.0,91.0,0.0,0.0,0.0,93.18,2024060804:00,10.0,0.5,80.0,3.0,   I,0.0
1852,2024-06-08 04:00:00,3,5.5,98.0,3.0,0.0,0.0,,1.0,90.0,9.0,17.0,46.0,85.6,2024060805:00,10.0,0.5,90.0,3.0,   I,0.0
1853,2024-06-08 05:00:00,3,6.8,91.0,3.0,0.0,0.0,,1.0,90.0,22.0,65.0,60.0,77.04,2024060806:00,10.0,0.4,70.0,3.0,   I,0.0
1854,2024-06-08 06:00:00,3,9.4,79.0,3.0,0.0,0.0,,1.0,89.0,30.0,124.0,60.0,67.86,2024060807:00,10.0,0.5,90.0,3.0,   I,0.0
1855,2024-06-08 07:00:00,3,12.7,70.0,3.0,0.0,0.0,,1.0,91.0,36.0,184.0,60.0,58.37,2024060808:00,10.0,2.6,220.0,3.0,   I,0.0
1856,2024-06-08 08:00:00,3,16.4,61.0,3.0,0.0,0.0,,1.0,96.0,40.0,237.0,60.0,48.96,2024060809:00,10.0,3.6,230.0,3.0,   I,0.0
1857,2024-06-08 09:00:00,3,18.1,55.0,3.0,0.0,0.0,,1.0,,43.0,278.0,60.0,40.13,2024060810:00,10.0,5.1,230.0,3.0,   I,0.0
1858,2024-06-08 10:00:00,3,19.2,52.0,3.0,0.0,0.0,,1.0,104.0,43.0,311.0,60.0,32.76,2024060811:00,10.0,5.9,250.0,3.0,   I,2.0
1859,2024-06-08 11:00:00,3,19.6,48.0,3.0,0.0,0.0,,1.0,108.0,38.0,331.0,60.0,28.3,2024060812:00,10.0,6.2,250.0,3.0,   I,0.0
1860,2024-06-08 12:00:00,3,20.6,50.0,3.0,0.0,0.0,,1.0,109.0,41.0,328.0,60.0,28.3,2024060813:00,10.0,6.3,240.0,3.0,   I,0.0
1861,2024-06-08 13:00:00,3,20.5,49.0,3.0,0.0,0.0,,1.0,112.0,65.0,297.0,60.0,32.75,2024060814:00,10.0,7.1,260.0,3.0,   I,0.0
1862,2024-06-08 14:00:00,3,20.5,46.0,3.0,0.0,0.0,,1.0,115.0,110.0,231.0,60.0,40.12,2024060815:00,10.0,6.5,270.0,3.0,   I,0.0
1863,2024-06-08 15:00:00,3,21.2,46.0,3.0,0.0,0.0,,1.0,116.0,107.0,185.0,55.0,48.94,2024060816:00,10.0,6.4,270.0,3.0,   I,2.0
1864,2024-06-08 16:00:00,3,20.5,44.0,3.0,0.0,0.0,,1.0,116.0,80.0,151.0,56.0,58.35,2024060817:00,10.0,5.7,280.0,3.0,   I,1.0
1865,2024-06-08 17:00:00,3,19.7,46.0,3.0,0.0,0.0,,1.0,120.0,62.0,75.0,22.0,67.83,2024060818:00,10.0,5.2,290.0,3.0,   I,2.0
1866,2024-06-08 18:00:00,3,18.7,50.0,3.0,0.0,0.0,,1.0,123.0,45.0,53.0,23.0,77.01,2024060819:00,10.0,4.4,290.0,3.0,   I,1.0
1867,2024-06-08 19:00:00,3,17.5,54.0,3.0,0.0,0.0,,1.0,120.0,23.0,27.0,35.0,85.56,2024060820:00,10.0,4.0,290.0,3.0,   I,6.0
1868,2024-06-08 20:00:00,3,16.3,62.0,3.0,0.0,0.0,,1.0,119.0,2.0,2.0,0.0,93.13,2024060821:00,10.0,3.5,280.0,3.0,   I,2.0
1869,2024-06-08 21:00:00,3,15.2,68.0,3.0,0.0,0.0,,1.0,115.0,0.0,0.0,0.0,99.35,2024060822:00,10.0,3.5,290.0,3.0,   I,7.0
1870,2024-06-08 22:00:00,3,13.1,79.0,3.0,0.0,0.0,,1.0,105.0,0.0,0.0,0.0,103.81,2024060823:00,10.0,3.5,290.0,3.0,   I,7.0
1871,2024-06-08 23:00:00,3,12.7,81.0,3.0,0.0,0.0,,1.0,102.0,0.0,0.0,0.0,106.15,2024060900:00,10.0,2.9,290.0,3.0,   I,5.0
1872,2024-06-09 00:00:00,3,10.7,86.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,106.15,2024060901:00,10.0,2.5,280.0,3.0,   I,6.0
1873,2024-06-09 01:00:00,3,9.5,91.0,3.0,0.0,0.0,,1.0,,0.0,0.0,0.0,103.8,2024060902:00,10.0,2.9,280.0,3.0,   I,7.0
1874,2024-06-09 02:00:00,3,9.5,96.0,3.0,0.0,0.0,,1.0,,0.0,0.0,0.0,99.33,2024060903:00,10.0,2.0,300.0,3.0,   I,6.0
1875,2024-06-09 03:00:00,3,9.7,87.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,93.11,2024060904:00,10.0,1.0,30.0,3.0,   I,0.0
1876,2024-06-09 04:00:00,3,7.8,91.0,3.0,0.0,0.0,,1.0,96.0,9.0,19.0,49.0,85.53,2024060905:00,10.0,0.6,30.0,3.0,   I,0.0
1877,2024-06-09 05:00:00,3,9.4,85.0,3.0,0.0,0.0,,1.0,92.0,19.0,69.0,60.0,76.98,2024060906:00,10.0,0.5,300.0,3.0,   I,0.0
1878,2024-06-09 06:00:00,3,10.8,74.0,3.0,0.0,0.0,,1.0,94.0,27.0,127.0,60.0,67.8,2024060907:00,10.0,0.8,240.0,3.0,   I,0.0
1879,2024-06-09 07:00:00,3,12.6,56.0,3.0,0.0,0.0,,1.0,,57.0,159.0,46.0,58.31,2024060908:00,10.0,1.2,270.0,3.0,   I,0.0
1880,2024-06-09 08:00:00,3,14.1,48.0,3.0,0.0,0.0,,1.0,106.0,83.0,185.0,37.0,48.9,2024060909:00,10.0,2.4,280.0,3.0,   I,0.0
1881,2024-06-09 09:00:00,3,15.4,47.0,3.0,0.0,0.0,,1.0,,71.0,274.0,52.0,40.07,2024060910:00,10.0,3.0,280.0,3.0,   I,0.0
1882,2024-06-09 10:00:00,3,16.1,39.0,3.0,0.0,0.0,,1.0,109.0,97.0,302.0,53.0,32.69,2024060911:00,10.0,3.4,270.0,3.0,   I,0.0
1883,2024-06-09 11:00:00,3,16.5,42.0,3.0,0.0,0.0,,1.0,102.0,56.0,304.0,51.0,28.22,2024060912:00,10.0,3.9,250.0,3.0,   I,1.0
1884,2024-06-09 12:00:00,3,17.7,41.0,3.0,0.0,0.0,,1.0,100.0,29.0,333.0,60.0,28.22,2024060913:00,10.0,4.4,270.0,3.0,   I,1.0
1885,2024-06-09 13:00:00,3,18.2,43.0,3.0,0.0,0.0,,1.0,101.0,26.0,315.0,60.0,32.68,2024060914:00,10.0,4.4,280.0,3.0,   I,0.0
1886,2024-06-09 14:00:00,3,18.6,43.0,3.0,0.0,0.0,,1.0,102.0,25.0,284.0,60.0,40.05,2024060915:00,10.0,4.7,260.0,3.0,   I,3.0
1887,2024-06-09 15:00:00,3,19.0,44.0,3.0,0.0,0.0,,1.0,102.0,24.0,238.0,60.0,48.88,2024060916:00,10.0,4.5,280.0,3.0,   I,1.0
1888,2024-06-09 16:00:00,3,18.4,44.0,3.0,0.0,0.0,,1.0,102.0,24.0,182.0,60.0,58.29,2024060917:00,10.0,4.6,270.0,3.0,   I,3.0
1889,2024-06-09 17:00:00,3,17.3,46.0,3.0,0.0,0.0,,1.0,102.0,21.0,121.0,60.0,67.77,2024060918:00,10.0,4.3,280.0,3.0,   I,4.0
1890,2024-06-09 18:00:00,3,17.2,45.0,3.0,0.0,0.0,,1.0,102.0,16.0,65.0,60.0,76.95,2024060919:00,10.0,4.4,290.0,3.0,   I,0.0
1891,2024-06-09 19:00:00,3,16.0,48.0,3.0,0.0,0.0,,1.0,100.0,8.0,17.0,49.0,85.49,2024060920:00,10.0,3.8,290.0,3.0,   I,0.0
1892,2024-06-09 20:00:00,3,13.8,57.0,3.0,0.0,0.0,,1.0,98.0,0.0,0.0,0.0,93.06,2024060921:00,10.0,3.5,290.0,3.0,   I,0.0
1893,2024-06-09 21:00:00,3,11.9,66.0,3.0,0.0,0.0,,1.0,98.0,0.0,0.0,0.0,99.28,2024060922:00,10.0,1.8,280.0,3.0,   I,0.0
1894,2024-06-09 22:00:00,3,10.3,75.0,3.0,0.0,0.0,,1.0,98.0,0.0,0.0,0.0,103.73,2024060923:00,10.0,1.0,270.0,3.0,   I,0.0
1895,2024-06-09 23:00:00,3,8.2,85.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,106.07,2024061000:00,10.0,1.3,280.0,3.0,   I,0.0
1896,2024-06-10 00:00:00,3,7.3,88.0,3.0,0.0,0.0,,1.0,94.0,0.0,0.0,0.0,106.07,2024061001:00,10.0,1.0,260.0,3.0,   I,0.0
1897,2024-06-10 01:00:00,3,6.5,92.0,3.0,0.0,0.0,,1.0,94.0,0.0,0.0,0.0,103.72,2024061002:00,10.0,1.4,280.0,3.0,   I,0.0
1898,2024-06-10 02:00:00,3,5.9,94.0,3.0,0.0,0.0,,1.0,92.0,0.0,0.0,0.0,99.26,2024061003:00,10.0,1.3,280.0,3.0,   I,0.0
1899,2024-06-10 03:00:00,3,5.3,94.0,3.0,0.0,0.0,,1.0,92.0,0.0,0.0,0.0,93.04,2024061004:00,10.0,1.1,270.0,3.0,   I,0.0
1900,2024-06-10 04:00:00,3,5.1,96.0,3.0,0.0,0.0,,1.0,89.0,9.0,19.0,50.0,85.47,2024061005:00,10.0,1.3,270.0,3.0,   I,3.0
1901,2024-06-10 05:00:00,3,6.4,87.0,3.0,0.0,0.0,,1.0,88.0,20.0,67.0,60.0,76.92,2024061006:00,10.0,1.3,270.0,3.0,   I,8.0
1902,2024-06-10 06:00:00,3,9.5,77.0,3.0,0.0,0.0,,1.0,90.0,27.0,126.0,60.0,67.74,2024061007:00,10.0,1.9,240.0,3.0,   I,8.0
1903,2024-06-10 07:00:00,3,11.0,75.0,3.0,0.0,0.0,,1.0,94.0,34.0,186.0,60.0,58.26,2024061008:00,10.0,2.5,220.0,3.0,   I,8.0
1904,2024-06-10 08:00:00,3,12.7,67.0,3.0,0.0,0.0,,1.0,,43.0,244.0,60.0,48.84,2024061009:00,10.0,3.9,220.0,3.0,   I,8.0
